from;to;date_posix;length
PA-00486;PE-00955;2020-06-10 06:04:30;830
PA-00486;PE-00955;2020-06-10 06:21:10;710
PA-00486;PE-00955;2020-06-10 07:31:50;60
PA-00486;PE-00955;2020-06-10 08:59:40;360
PA-00486;PE-00955;2020-06-10 09:14:20;660
PA-00486;PE-00955;2020-06-10 09:52:20;420
PA-00486;PE-00955;2020-06-10 12:57:30;30
PA-00486;PE-00955;2020-06-10 13:03:40;450
PA-00486;PE-00955;2020-06-10 16:08:00;720
PA-00486;PE-00955;2020-06-10 16:21:30;270
PA-00486;PE-00961;2020-06-10 08:21:50;210
PA-00486;PE-00961;2020-06-10 12:57:30;30
PA-00487;PE-00912;2020-06-09 08:12:10;310
PA-00487;PE-00912;2020-06-09 09:13:00;2750
PA-00487;PE-00913;2020-06-09 06:53:50;850
PA-00487;PE-00913;2020-06-09 07:09:00;1980
PA-00487;PE-00913;2020-06-09 07:43:10;150
PA-00487;PE-00913;2020-06-09 10:33:20;1230
PA-00487;PE-00913;2020-06-09 13:57:20;670
PA-00487;PE-00913;2020-06-09 14:10:20;660
PA-00487;PE-00913;2020-06-09 16:15:10;720
PA-00487;PE-00916;2020-06-09 07:16:50;1040
PA-00487;PE-00916;2020-06-09 07:35:30;2930
PA-00487;PE-00916;2020-06-09 08:37:30;460
PA-00487;PE-00916;2020-06-09 09:11:00;1040
PA-00487;PE-00916;2020-06-09 09:29:30;2090
PA-00487;PE-00916;2020-06-09 10:43:50;630
PA-00487;PE-00916;2020-06-09 10:58:50;140
PA-00487;PE-00916;2020-06-09 11:28:40;870
PA-00487;PE-00916;2020-06-09 13:15:40;1020
PA-00487;PE-00916;2020-06-09 13:42:40;290
PA-00487;PE-00916;2020-06-09 13:49:10;100
PA-00487;PE-00916;2020-06-09 14:12:30;600
PA-00487;PE-00916;2020-06-09 15:32:20;930
PA-00487;PE-00916;2020-06-09 16:14:50;840
PA-00487;PE-00916;2020-06-10 05:34:40;2140
PA-00487;PE-00916;2020-06-10 06:38:00;800
PA-00487;PE-00916;2020-06-10 07:08:40;1020
PA-00487;PE-00916;2020-06-10 07:39:50;440
PA-00487;PE-00916;2020-06-10 07:48:20;490
PA-00487;PE-00916;2020-06-10 08:01:10;200
PA-00487;PE-00916;2020-06-10 08:14:50;50
PA-00487;PE-00916;2020-06-10 08:22:50;270
PA-00487;PE-00916;2020-06-10 08:30:30;80
PA-00487;PE-00916;2020-06-10 08:49:10;110
PA-00487;PE-00916;2020-06-10 09:11:00;530
PA-00487;PE-00916;2020-06-10 09:33:10;880
PA-00487;PE-00916;2020-06-10 14:16:30;200
PA-00487;PE-00916;2020-06-10 14:34:30;160
PA-00487;PE-00916;2020-06-10 14:38:40;700
PA-00487;PE-00916;2020-06-10 14:54:40;630
PA-00487;PE-00921;2020-06-09 07:38:30;1930
PA-00487;PE-00921;2020-06-09 09:07:10;3440
PA-00487;PE-00921;2020-06-10 07:43:50;600
PA-00487;PE-00921;2020-06-10 08:08:00;400
PA-00487;PE-00938;2020-06-09 22:35:40;510
PA-00487;PE-00938;2020-06-09 22:58:20;1260
PA-00487;PE-00938;2020-06-10 06:03:00;230
PA-00487;PE-00940;2020-06-09 17:06:40;40
PA-00487;PE-00940;2020-06-10 06:02:50;230
PA-00487;PE-00949;2020-06-09 22:42:50;1360
PA-00487;PE-00952;2020-06-10 14:33:50;250
PA-00487;PE-00953;2020-06-10 14:33:10;410
PA-00487;PE-00955;2020-06-10 06:39:00;250
PA-00487;PE-00955;2020-06-10 11:30:10;70
PA-00487;PE-00958;2020-06-10 14:42:40;1350
PA-00487;PE-00958;2020-06-10 15:41:30;210
PA-00487;PE-00958;2020-06-10 15:46:10;360
PA-00487;PE-00961;2020-06-10 07:59:30;380
PA-00487;PE-00961;2020-06-10 09:15:30;270
PA-00487;PE-00961;2020-06-10 12:17:30;390
PA-00487;PE-00968;2020-06-10 06:57:10;840
PA-00487;PE-00968;2020-06-10 12:38:40;220
PA-00487;PE-00968;2020-06-10 15:30:40;150
PE-00912;PE-00916;2020-06-09 08:12:20;60
PE-00912;PE-00916;2020-06-09 08:41:10;240
PE-00912;PE-00916;2020-06-09 09:13:00;920
PE-00912;PE-00916;2020-06-09 09:29:30;680
PE-00912;PE-00916;2020-06-09 09:42:00;1010
PE-00912;PE-00916;2020-06-10 06:39:00;230
PE-00912;PE-00917;2020-06-09 08:02:40;50
PE-00912;PE-00917;2020-06-10 06:53:40;100
PE-00912;PE-00918;2020-06-10 09:50:20;20
PE-00912;PE-00918;2020-06-10 10:14:10;410
PE-00912;PE-00918;2020-06-10 10:35:00;300
PE-00912;PE-00919;2020-06-09 16:09:00;1000
PE-00912;PE-00921;2020-06-09 08:11:00;280
PE-00912;PE-00921;2020-06-09 08:36:10;100
PE-00912;PE-00921;2020-06-09 08:39:00;90
PE-00912;PE-00921;2020-06-09 09:13:30;1190
PE-00912;PE-00921;2020-06-09 10:46:50;2270
PE-00912;PE-00921;2020-06-10 06:35:40;450
PE-00912;PE-00921;2020-06-10 06:47:00;920
PE-00912;PE-00922;2020-06-09 08:18:00;790
PE-00912;PE-00922;2020-06-10 06:43:40;980
PE-00912;PE-00922;2020-06-10 07:12:30;80
PE-00912;PE-00922;2020-06-10 07:15:00;180
PE-00912;PE-00922;2020-06-10 09:53:40;720
PE-00912;PA-00488;2020-06-09 08:32:20;210
PE-00912;PE-00926;2020-06-09 07:34:50;70
PE-00912;PE-00926;2020-06-09 08:10:00;90
PE-00912;PE-00926;2020-06-10 07:12:20;160
PE-00912;PE-00927;2020-06-10 08:45:10;340
PE-00912;PE-00938;2020-06-10 06:37:30;340
PE-00912;PE-00938;2020-06-10 06:46:00;490
PE-00912;PE-00940;2020-06-10 06:43:40;380
PE-00912;PE-00940;2020-06-10 06:58:40;70
PE-00912;PE-00955;2020-06-10 06:38:10;280
PE-00912;PE-00961;2020-06-10 07:18:40;10
PE-00912;PE-00961;2020-06-10 10:39:50;80
PE-00912;PE-00961;2020-06-10 10:42:30;410
PE-00912;PE-00961;2020-06-10 12:12:20;230
PE-00912;PE-00963;2020-06-10 06:45:40;990
PE-00912;PE-00963;2020-06-10 07:07:30;30
PE-00912;PE-00963;2020-06-10 07:12:20;980
PE-00912;PE-00965;2020-06-10 06:33:40;280
PE-00912;PE-00966;2020-06-10 06:57:50;230
PE-00912;PE-00966;2020-06-10 07:13:20;280
PE-00913;PE-00916;2020-06-09 07:09:20;300
PE-00913;PE-00916;2020-06-09 07:16:50;1730
PE-00913;PE-00916;2020-06-09 11:16:50;50
PE-00913;PE-00916;2020-06-09 14:12:20;630
PE-00913;PE-00916;2020-06-09 16:10:00;130
PE-00913;PE-00916;2020-06-09 16:14:40;850
PE-00913;PE-00917;2020-06-09 08:29:40;80
PE-00913;PE-00920;2020-06-09 14:39:20;80
PE-00915;PE-00916;2020-06-09 06:54:00;90
PE-00915;PE-00916;2020-06-09 08:18:40;10
PE-00915;PE-00916;2020-06-09 09:48:10;80
PE-00915;PE-00916;2020-06-09 12:04:30;50
PE-00915;PE-00916;2020-06-09 13:11:00;40
PE-00915;PE-00916;2020-06-09 13:32:30;70
PE-00915;PE-00916;2020-06-09 13:44:10;190
PE-00915;PE-00916;2020-06-09 14:22:10;20
PE-00915;PE-00916;2020-06-09 14:25:30;410
PE-00915;PE-00919;2020-06-09 12:41:10;210
PE-00915;PE-00919;2020-06-09 12:49:00;580
PE-00915;PE-00919;2020-06-09 13:07:00;840
PE-00915;PE-00921;2020-06-09 12:36:20;610
PE-00915;PE-00921;2020-06-09 12:48:20;520
PE-00915;PE-00921;2020-06-09 12:58:20;20
PE-00915;PE-00921;2020-06-09 13:00:20;70
PE-00915;PE-00921;2020-06-09 13:19:10;750
PE-00915;PE-00921;2020-06-09 13:54:10;680
PE-00915;PA-00488;2020-06-09 07:32:50;370
PE-00915;PA-00488;2020-06-09 08:08:00;90
PE-00915;PA-00488;2020-06-09 08:18:00;60
PE-00915;PA-00489;2020-06-09 07:37:10;50
PE-00915;PA-00489;2020-06-09 07:49:50;280
PE-00915;PA-00489;2020-06-09 09:36:10;530
PE-00915;PA-00489;2020-06-09 11:13:20;130
PE-00915;PE-00933;2020-06-09 12:24:00;10
PE-00915;PA-00493;2020-06-09 15:04:20;490
PE-00915;PA-00493;2020-06-09 15:24:00;350
PE-00915;PA-00493;2020-06-09 15:31:20;60
PE-00915;PA-00493;2020-06-09 15:56:00;580
PE-00915;PA-00493;2020-06-09 16:53:40;370
PE-00916;PE-00917;2020-06-10 06:51:00;30
PE-00916;PE-00919;2020-06-09 13:10:40;80
PE-00916;PE-00921;2020-06-09 07:38:30;340
PE-00916;PE-00921;2020-06-09 07:45:20;1520
PE-00916;PE-00921;2020-06-09 09:04:40;160
PE-00916;PE-00921;2020-06-09 09:08:40;1860
PE-00916;PE-00921;2020-06-09 09:42:00;1250
PE-00916;PE-00921;2020-06-09 13:10:40;140
PE-00916;PE-00921;2020-06-09 13:14:00;80
PE-00916;PE-00921;2020-06-10 06:39:20;220
PE-00916;PE-00921;2020-06-10 07:43:50;200
PE-00916;PE-00921;2020-06-10 07:48:20;310
PE-00916;PE-00921;2020-06-10 08:01:30;180
PE-00916;PE-00921;2020-06-10 10:42:30;220
PE-00916;PE-00921;2020-06-10 12:04:30;300
PE-00916;PE-00921;2020-06-10 12:12:20;200
PE-00916;PE-00921;2020-06-10 12:22:20;90
PE-00916;PA-00488;2020-06-09 08:24:40;640
PE-00916;PA-00488;2020-06-09 10:19:10;1250
PE-00916;PA-00488;2020-06-09 11:43:40;810
PE-00916;PA-00488;2020-06-09 13:07:50;160
PE-00916;PA-00488;2020-06-09 13:32:50;580
PE-00916;PA-00488;2020-06-09 13:56:40;920
PE-00916;PA-00488;2020-06-09 14:51:30;40
PE-00916;PA-00488;2020-06-09 15:48:30;920
PE-00916;PA-00488;2020-06-09 16:29:00;110
PE-00916;PA-00488;2020-06-10 06:10:40;1630
PE-00916;PA-00488;2020-06-10 06:51:40;1010
PE-00916;PA-00488;2020-06-10 08:38:50;600
PE-00916;PA-00488;2020-06-10 10:32:40;2390
PE-00916;PA-00488;2020-06-10 13:08:50;960
PE-00916;PA-00488;2020-06-10 13:38:30;2270
PE-00916;PA-00488;2020-06-10 16:05:00;660
PE-00916;PA-00488;2020-06-10 16:17:30;1190
PE-00916;PA-00489;2020-06-10 10:18:20;1200
PE-00916;PA-00489;2020-06-10 14:06:20;580
PE-00916;PA-00489;2020-06-10 14:20:30;810
PE-00916;PA-00489;2020-06-10 15:19:40;800
PE-00916;PA-00489;2020-06-10 16:05:10;170
PE-00916;PA-00489;2020-06-10 16:17:20;1150
PE-00916;PE-00932;2020-06-10 08:37:20;90
PE-00916;PE-00932;2020-06-10 12:52:40;70
PE-00916;PE-00932;2020-06-10 13:11:40;170
PE-00916;PE-00938;2020-06-10 06:02:50;220
PE-00916;PE-00938;2020-06-10 06:39:00;230
PE-00916;PE-00940;2020-06-10 06:02:40;240
PE-00916;PA-00493;2020-06-09 14:42:30;340
PE-00916;PA-00493;2020-06-09 15:01:20;30
PE-00916;PA-00493;2020-06-09 15:32:00;970
PE-00916;PE-00952;2020-06-10 06:51:40;1000
PE-00916;PE-00952;2020-06-10 09:20:10;510
PE-00916;PE-00952;2020-06-10 10:14:20;320
PE-00916;PE-00952;2020-06-10 11:01:00;60
PE-00916;PE-00952;2020-06-10 11:05:40;410
PE-00916;PE-00952;2020-06-10 11:15:20;50
PE-00916;PE-00952;2020-06-10 13:47:50;120
PE-00916;PE-00952;2020-06-10 13:54:40;1390
PE-00916;PE-00952;2020-06-10 14:34:30;160
PE-00916;PE-00952;2020-06-10 14:51:30;70
PE-00916;PE-00952;2020-06-10 15:35:50;460
PE-00916;PE-00952;2020-06-10 15:44:40;1290
PE-00916;PE-00953;2020-06-10 14:34:20;170
PE-00916;PE-00953;2020-06-10 14:38:30;70
PE-00916;PE-00955;2020-06-10 06:39:00;250
PE-00916;PE-00955;2020-06-10 07:03:10;300
PE-00916;PE-00955;2020-06-10 08:32:10;160
PE-00916;PE-00955;2020-06-10 08:36:30;170
PE-00916;PE-00955;2020-06-10 08:51:30;160
PE-00916;PE-00955;2020-06-10 09:50:50;100
PE-00916;PE-00955;2020-06-10 09:59:20;200
PE-00916;PE-00955;2020-06-10 11:11:00;330
PE-00916;PE-00955;2020-06-10 12:08:50;50
PE-00916;PE-00955;2020-06-10 13:47:40;250
PE-00916;PE-00955;2020-06-10 14:19:00;60
PE-00916;PE-00955;2020-06-10 15:02:20;50
PE-00916;PE-00955;2020-06-10 15:15:10;250
PE-00916;PE-00955;2020-06-10 15:59:10;200
PE-00916;PE-00955;2020-06-10 16:04:10;610
PE-00916;PE-00958;2020-06-10 12:46:10;160
PE-00916;PE-00958;2020-06-10 14:42:40;460
PE-00916;PE-00958;2020-06-10 14:54:40;1050
PE-00916;PE-00961;2020-06-10 07:52:20;250
PE-00916;PE-00961;2020-06-10 07:58:30;40
PE-00916;PE-00961;2020-06-10 08:01:10;210
PE-00916;PE-00961;2020-06-10 09:15:20;360
PE-00916;PE-00961;2020-06-10 12:55:40;90
PE-00916;PE-00965;2020-06-10 08:54:20;190
PE-00916;PE-00965;2020-06-10 11:18:30;130
PE-00916;PE-00965;2020-06-10 15:33:30;70
PE-00916;PE-00967;2020-06-10 08:05:50;100
PE-00916;PE-00967;2020-06-10 16:16:50;20
PE-00916;PE-00968;2020-06-10 07:08:40;150
PE-00916;PE-00968;2020-06-10 10:16:30;90
PE-00916;PE-00968;2020-06-10 12:38:40;220
PE-00917;PE-00918;2020-06-09 06:57:00;280
PE-00917;PE-00920;2020-06-10 08:42:50;100
PE-00917;PE-00921;2020-06-10 06:47:30;720
PE-00917;PE-00921;2020-06-10 08:19:20;110
PE-00917;PE-00922;2020-06-09 07:01:40;40
PE-00917;PA-00488;2020-06-09 08:39:30;1020
PE-00917;PA-00488;2020-06-10 08:46:30;1360
PE-00917;PE-00927;2020-06-09 07:52:40;40
PE-00917;PE-00932;2020-06-09 08:00:40;130
PE-00917;PE-00932;2020-06-09 09:00:40;110
PE-00917;PE-00932;2020-06-10 08:17:30;290
PE-00917;PE-00938;2020-06-10 06:54:20;300
PE-00917;PE-00961;2020-06-10 06:51:00;510
PE-00917;PE-00961;2020-06-10 08:18:20;160
PE-00917;PE-00963;2020-06-10 06:46:40;360
PE-00917;PE-00967;2020-06-10 08:38:00;320
PE-00917;PE-00968;2020-06-10 06:50:40;130
PE-00918;PE-00919;2020-06-09 07:02:10;100
PE-00918;PE-00919;2020-06-09 08:31:50;230
PE-00918;PE-00919;2020-06-09 11:24:10;140
PE-00918;PE-00919;2020-06-09 13:26:30;40
PE-00918;PE-00919;2020-06-09 15:56:40;110
PE-00918;PE-00920;2020-06-09 07:02:30;1310
PE-00918;PE-00920;2020-06-09 10:33:20;480
PE-00918;PE-00920;2020-06-09 11:06:40;850
PE-00918;PE-00920;2020-06-09 11:24:00;350
PE-00918;PE-00920;2020-06-09 11:33:00;460
PE-00918;PE-00920;2020-06-09 11:42:40;340
PE-00918;PE-00920;2020-06-09 12:19:40;90
PE-00918;PE-00920;2020-06-09 12:24:50;70
PE-00918;PE-00920;2020-06-09 12:27:10;230
PE-00918;PE-00920;2020-06-09 12:32:40;310
PE-00918;PE-00920;2020-06-09 12:49:50;340
PE-00918;PE-00920;2020-06-09 13:45:20;210
PE-00918;PE-00920;2020-06-09 15:52:10;60
PE-00918;PE-00920;2020-06-09 15:54:50;30
PE-00918;PE-00920;2020-06-09 16:08:00;270
PE-00918;PE-00920;2020-06-09 16:26:40;230
PE-00918;PE-00920;2020-06-10 09:44:40;390
PE-00918;PE-00920;2020-06-10 09:52:40;400
PE-00918;PE-00920;2020-06-10 10:01:00;1640
PE-00918;PE-00920;2020-06-10 10:32:10;70
PE-00918;PE-00920;2020-06-10 10:34:30;920
PE-00918;PE-00920;2020-06-10 10:51:30;390
PE-00918;PE-00920;2020-06-10 10:59:40;1000
PE-00918;PE-00920;2020-06-10 11:21:40;490
PE-00918;PE-00920;2020-06-10 11:36:30;410
PE-00918;PE-00920;2020-06-10 11:44:40;730
PE-00918;PE-00920;2020-06-10 12:36:50;190
PE-00918;PE-00920;2020-06-10 12:42:50;550
PE-00918;PE-00920;2020-06-10 13:21:30;260
PE-00918;PE-00920;2020-06-10 14:34:20;20
PE-00918;PE-00921;2020-06-09 07:01:50;150
PE-00918;PE-00921;2020-06-09 07:06:00;1570
PE-00918;PE-00921;2020-06-09 08:52:20;590
PE-00918;PE-00921;2020-06-09 11:23:40;220
PE-00918;PE-00921;2020-06-09 11:28:20;70
PE-00918;PE-00921;2020-06-09 11:35:50;150
PE-00918;PE-00921;2020-06-09 11:48:30;1940
PE-00918;PE-00921;2020-06-09 12:29:30;40
PE-00918;PE-00921;2020-06-09 16:23:30;60
PE-00918;PE-00921;2020-06-09 16:31:30;280
PE-00918;PE-00921;2020-06-10 09:03:10;380
PE-00918;PE-00921;2020-06-10 09:10:40;260
PE-00918;PE-00921;2020-06-10 09:17:00;400
PE-00918;PE-00921;2020-06-10 10:46:30;40
PE-00918;PE-00921;2020-06-10 10:51:30;290
PE-00918;PE-00921;2020-06-10 11:08:30;40
PE-00918;PE-00921;2020-06-10 11:12:50;1000
PE-00918;PE-00922;2020-06-09 07:01:40;160
PE-00918;PE-00922;2020-06-09 07:21:40;180
PE-00918;PE-00922;2020-06-09 07:34:20;2330
PE-00918;PE-00922;2020-06-09 08:31:20;460
PE-00918;PE-00922;2020-06-09 09:53:30;470
PE-00918;PE-00922;2020-06-09 16:29:50;50
PE-00918;PE-00922;2020-06-10 11:29:30;250
PE-00918;PE-00922;2020-06-10 14:49:10;220
PE-00918;PE-00922;2020-06-10 15:23:30;20
PE-00918;PE-00922;2020-06-10 15:52:30;440
PE-00918;PE-00924;2020-06-09 12:35:40;70
PE-00918;PE-00925;2020-06-09 12:35:30;450
PE-00918;PE-00925;2020-06-09 12:45:40;510
PE-00918;PE-00927;2020-06-09 07:57:40;140
PE-00918;PE-00927;2020-06-09 13:43:30;160
PE-00918;PE-00928;2020-06-09 12:35:30;570
PE-00918;PE-00928;2020-06-09 12:47:40;390
PE-00918;PE-00929;2020-06-09 08:30:40;30
PE-00918;PE-00938;2020-06-09 16:33:10;700
PE-00918;PE-00940;2020-06-09 16:37:50;420
PE-00918;PE-00953;2020-06-10 13:46:30;650
PE-00918;PE-00958;2020-06-10 16:31:10;970
PE-00918;PE-00961;2020-06-10 12:27:20;160
PE-00918;PE-00962;2020-06-10 11:44:40;710
PE-00918;PE-00963;2020-06-10 09:35:10;40
PE-00918;PE-00963;2020-06-10 12:27:40;580
PE-00918;PE-00963;2020-06-10 13:45:00;1940
PE-00918;PE-00963;2020-06-10 14:49:20;230
PE-00918;PE-00963;2020-06-10 15:23:30;190
PE-00918;PE-00963;2020-06-10 15:43:20;480
PE-00918;PE-00963;2020-06-10 16:31:10;1000
PE-00918;PE-00965;2020-06-10 14:10:30;600
PE-00918;PE-00967;2020-06-10 13:54:20;80
PE-00918;PE-00967;2020-06-10 14:49:20;480
PE-00918;PE-00967;2020-06-10 16:30:30;890
PE-00918;PE-00968;2020-06-10 13:43:20;80
PE-00918;PE-00969;2020-06-10 08:58:30;190
PE-00919;PE-00920;2020-06-09 06:57:00;430
PE-00919;PE-00920;2020-06-09 07:30:00;450
PE-00919;PE-00920;2020-06-09 07:38:50;1730
PE-00919;PE-00920;2020-06-09 08:10:00;640
PE-00919;PE-00920;2020-06-09 08:22:00;530
PE-00919;PE-00920;2020-06-09 09:32:00;1010
PE-00919;PE-00920;2020-06-09 09:50:40;40
PE-00919;PE-00920;2020-06-09 09:55:50;150
PE-00919;PE-00920;2020-06-09 13:36:00;470
PE-00919;PE-00920;2020-06-09 13:45:40;640
PE-00919;PE-00920;2020-06-09 14:21:50;600
PE-00919;PE-00921;2020-06-09 06:57:00;440
PE-00919;PE-00921;2020-06-09 12:36:10;1730
PE-00919;PE-00922;2020-06-09 06:57:00;440
PE-00919;PE-00922;2020-06-09 07:05:30;530
PE-00919;PE-00922;2020-06-09 07:16:30;50
PE-00919;PE-00922;2020-06-09 08:31:50;220
PE-00919;PE-00923;2020-06-09 08:39:30;100
PE-00919;PE-00926;2020-06-09 07:07:40;440
PE-00919;PE-00937;2020-06-09 15:01:00;2090
PE-00920;PE-00921;2020-06-09 06:57:00;430
PE-00920;PE-00921;2020-06-09 07:05:20;970
PE-00920;PE-00921;2020-06-09 11:24:20;290
PE-00920;PE-00921;2020-06-09 11:48:30;1520
PE-00920;PE-00921;2020-06-09 12:15:10;340
PE-00920;PE-00921;2020-06-09 12:29:40;20
PE-00920;PE-00921;2020-06-09 14:51:30;230
PE-00920;PE-00921;2020-06-09 16:59:20;150
PE-00920;PE-00921;2020-06-09 17:03:10;160
PE-00920;PE-00921;2020-06-09 17:07:40;910
PE-00920;PE-00921;2020-06-10 07:23:10;120
PE-00920;PE-00921;2020-06-10 09:02:00;1230
PE-00920;PE-00921;2020-06-10 10:46:30;590
PE-00920;PE-00921;2020-06-10 11:03:10;70
PE-00920;PE-00921;2020-06-10 11:12:50;1010
PE-00920;PE-00921;2020-06-10 14:12:50;70
PE-00920;PE-00921;2020-06-10 14:52:40;540
PE-00920;PE-00921;2020-06-10 15:02:40;420
PE-00920;PE-00921;2020-06-10 16:26:20;910
PE-00920;PE-00921;2020-06-10 16:43:40;290
PE-00920;PE-00922;2020-06-09 06:57:00;440
PE-00920;PE-00922;2020-06-09 16:29:50;40
PE-00920;PE-00922;2020-06-09 16:41:30;530
PE-00920;PE-00922;2020-06-09 17:13:40;340
PE-00920;PE-00922;2020-06-10 11:11:40;1110
PE-00920;PE-00922;2020-06-10 11:31:50;110
PE-00920;PE-00924;2020-06-09 07:04:50;50
PE-00920;PE-00925;2020-06-09 07:05:20;170
PE-00920;PE-00925;2020-06-09 12:35:20;450
PE-00920;PE-00925;2020-06-09 12:46:50;440
PE-00920;PE-00927;2020-06-09 13:43:30;170
PE-00920;PE-00928;2020-06-09 12:35:20;490
PE-00920;PE-00928;2020-06-09 12:46:50;450
PE-00920;PE-00938;2020-06-09 16:37:30;970
PE-00920;PE-00938;2020-06-09 16:58:40;200
PE-00920;PE-00938;2020-06-09 17:19:30;200
PE-00920;PE-00940;2020-06-09 16:37:10;120
PE-00920;PE-00940;2020-06-09 16:41:10;260
PE-00920;PE-00940;2020-06-09 16:47:10;210
PE-00920;PE-00940;2020-06-09 17:09:00;830
PE-00920;PE-00953;2020-06-10 13:46:00;50
PE-00920;PE-00953;2020-06-10 14:00:50;310
PE-00920;PE-00953;2020-06-10 14:14:20;60
PE-00920;PE-00958;2020-06-10 08:33:30;60
PE-00920;PE-00958;2020-06-10 08:43:10;180
PE-00920;PE-00958;2020-06-10 09:11:40;110
PE-00920;PE-00958;2020-06-10 13:10:40;440
PE-00920;PE-00958;2020-06-10 13:19:20;70
PE-00920;PE-00958;2020-06-10 15:11:50;40
PE-00920;PE-00958;2020-06-10 15:15:10;140
PE-00920;PE-00963;2020-06-10 12:31:20;350
PE-00920;PE-00963;2020-06-10 14:58:10;680
PE-00920;PE-00963;2020-06-10 16:15:30;340
PE-00920;PE-00965;2020-06-10 09:29:00;140
PE-00920;PE-00965;2020-06-10 11:43:30;240
PE-00920;PE-00967;2020-06-10 08:42:50;20
PE-00920;PE-00968;2020-06-10 10:41:30;40
PE-00921;PE-00922;2020-06-09 06:57:00;490
PE-00921;PE-00922;2020-06-09 16:34:30;1630
PE-00921;PE-00922;2020-06-10 06:47:30;870
PE-00921;PE-00922;2020-06-10 16:12:10;400
PE-00921;PA-00488;2020-06-10 13:42:10;150
PE-00921;PA-00489;2020-06-10 08:54:50;410
PE-00921;PA-00489;2020-06-10 12:08:40;560
PE-00921;PA-00489;2020-06-10 12:46:40;50
PE-00921;PA-00489;2020-06-10 13:47:50;770
PE-00921;PE-00925;2020-06-09 07:05:30;160
PE-00921;PE-00927;2020-06-09 07:05:40;90
PE-00921;PE-00927;2020-06-10 07:02:20;60
PE-00921;PE-00929;2020-06-10 14:49:40;160
PE-00921;PE-00938;2020-06-09 16:33:30;130
PE-00921;PE-00938;2020-06-09 16:37:20;1890
PE-00921;PE-00938;2020-06-09 17:10:40;730
PE-00921;PE-00938;2020-06-10 06:30:00;930
PE-00921;PE-00938;2020-06-10 06:47:20;1570
PE-00921;PE-00938;2020-06-10 07:22:00;50
PE-00921;PE-00940;2020-06-09 16:36:20;540
PE-00921;PE-00940;2020-06-09 16:48:50;2040
PE-00921;PE-00940;2020-06-10 06:30:10;520
PE-00921;PE-00940;2020-06-10 06:58:00;290
PE-00921;PE-00954;2020-06-10 07:02:20;40
PE-00921;PE-00954;2020-06-10 13:09:20;60
PE-00921;PE-00955;2020-06-10 06:38:20;270
PE-00921;PE-00955;2020-06-10 12:08:40;260
PE-00921;PE-00955;2020-06-10 12:26:20;1270
PE-00921;PE-00955;2020-06-10 13:47:10;800
PE-00921;PE-00956;2020-06-10 07:02:20;80
PE-00921;PE-00961;2020-06-10 06:45:20;630
PE-00921;PE-00961;2020-06-10 07:52:20;80
PE-00921;PE-00961;2020-06-10 07:55:40;150
PE-00921;PE-00961;2020-06-10 07:59:30;1530
PE-00921;PE-00961;2020-06-10 09:24:10;1080
PE-00921;PE-00961;2020-06-10 12:20:00;120
PE-00921;PE-00961;2020-06-10 12:24:50;160
PE-00921;PE-00963;2020-06-10 06:30:40;490
PE-00921;PE-00963;2020-06-10 06:47:40;370
PE-00921;PE-00963;2020-06-10 06:55:30;500
PE-00921;PE-00963;2020-06-10 08:54:10;30
PE-00921;PE-00963;2020-06-10 09:57:00;1320
PE-00921;PE-00963;2020-06-10 10:21:50;200
PE-00921;PE-00963;2020-06-10 10:28:50;110
PE-00921;PE-00963;2020-06-10 14:18:00;220
PE-00921;PE-00963;2020-06-10 14:23:00;620
PE-00921;PE-00963;2020-06-10 14:58:10;700
PE-00921;PE-00966;2020-06-10 06:57:50;240
PE-00922;PE-00923;2020-06-09 08:39:40;180
PE-00922;PE-00923;2020-06-09 12:53:20;690
PE-00922;PE-00923;2020-06-09 13:42:50;350
PE-00922;PE-00923;2020-06-09 15:44:50;1160
PE-00922;PE-00926;2020-06-09 07:09:30;340
PE-00922;PE-00926;2020-06-10 07:07:40;440
PE-00922;PE-00926;2020-06-10 13:25:40;590
PE-00922;PE-00927;2020-06-09 07:08:00;40
PE-00922;PE-00927;2020-06-09 07:58:10;100
PE-00922;PE-00927;2020-06-10 07:03:50;140
PE-00922;PE-00927;2020-06-10 07:07:40;40
PE-00922;PE-00928;2020-06-09 09:25:40;190
PE-00922;PE-00929;2020-06-10 07:02:40;250
PE-00922;PE-00930;2020-06-09 09:25:40;220
PE-00922;PE-00938;2020-06-09 16:36:30;1420
PE-00922;PE-00938;2020-06-09 17:25:20;210
PE-00922;PE-00938;2020-06-10 06:31:10;430
PE-00922;PE-00938;2020-06-10 06:46:00;940
PE-00922;PE-00940;2020-06-09 16:35:50;1430
PE-00922;PE-00940;2020-06-09 17:14:50;270
PE-00922;PE-00940;2020-06-09 17:25:20;350
PE-00922;PE-00940;2020-06-09 17:32:30;450
PE-00922;PE-00940;2020-06-10 06:31:10;750
PE-00922;PE-00955;2020-06-10 15:39:40;760
PE-00922;PE-00955;2020-06-10 15:56:00;50
PE-00922;PE-00963;2020-06-10 06:30:00;1920
PE-00922;PE-00963;2020-06-10 07:03:50;850
PE-00922;PE-00963;2020-06-10 09:50:00;210
PE-00922;PE-00963;2020-06-10 14:41:30;90
PE-00922;PE-00963;2020-06-10 14:46:20;480
PE-00922;PE-00963;2020-06-10 16:05:10;490
PE-00922;PE-00963;2020-06-10 16:15:40;180
PE-00922;PE-00965;2020-06-10 06:36:40;220
