from;to;date_posix;length
PE-00648;PE-00667;2020-05-06 19:23:30;280
PE-00649;PE-00651;2020-05-06 18:48:30;150
PE-00649;PE-00712;2020-05-06 18:57:50;250
PA-00381;PA-00382;2020-05-06 08:13:00;3010
PA-00381;PA-00382;2020-05-06 09:04:30;4030
PA-00381;PA-00382;2020-05-06 10:12:50;4480
PA-00381;PA-00382;2020-05-06 12:18:20;13390
PA-00381;PA-00382;2020-05-06 16:18:10;7500
PA-00381;PA-00382;2020-05-06 18:50:20;1220
PA-00381;PA-00382;2020-05-06 19:12:00;35280
PA-00381;PA-00382;2020-05-07 05:05:00;360
PA-00381;PA-00382;2020-05-07 05:13:20;2540
PA-00381;PA-00382;2020-05-07 05:56:50;14210
PA-00381;PA-00382;2020-05-07 10:08:30;31260
PA-00381;PE-00651;2020-05-06 19:33:30;380
PA-00381;PE-00654;2020-05-06 19:55:10;60
PA-00381;PE-00655;2020-05-06 20:02:10;80
PA-00381;PE-00655;2020-05-06 22:00:40;240
PA-00381;PE-00655;2020-05-06 22:13:40;510
PA-00381;PE-00657;2020-05-06 22:59:50;110
PA-00381;PE-00689;2020-05-06 21:40:50;60
PA-00381;PE-00690;2020-05-06 19:31:30;460
PA-00381;PE-00690;2020-05-06 19:44:50;910
PA-00381;PE-00690;2020-05-06 20:02:30;430
PA-00381;PE-00690;2020-05-06 20:11:00;930
PA-00381;PE-00690;2020-05-06 20:29:30;230
PA-00381;PE-00690;2020-05-06 21:19:30;60
PA-00381;PE-00690;2020-05-06 21:22:40;2090
PA-00381;PE-00690;2020-05-06 21:59:20;370
PA-00381;PE-00690;2020-05-06 22:10:50;2610
PA-00381;PE-00690;2020-05-07 00:38:40;120
PA-00381;PE-00690;2020-05-07 02:28:40;1880
PA-00381;PE-00690;2020-05-07 03:21:30;630
PA-00381;PE-00690;2020-05-07 03:49:50;260
PA-00381;PE-00690;2020-05-07 03:58:10;30
PA-00381;PE-00691;2020-05-06 19:31:40;1690
PA-00381;PE-00691;2020-05-06 20:25:00;190
PA-00381;PE-00691;2020-05-06 20:29:10;210
PA-00381;PE-00691;2020-05-06 21:24:30;880
PA-00381;PE-00691;2020-05-06 21:44:20;710
PA-00381;PE-00691;2020-05-06 22:11:20;1850
PA-00381;PE-00691;2020-05-06 22:46:30;490
PA-00381;PE-00691;2020-05-07 02:36:30;1520
PA-00381;PE-00691;2020-05-07 03:23:00;320
PA-00381;PE-00691;2020-05-07 03:44:00;610
PA-00381;PE-00693;2020-05-07 13:46:10;900
PA-00381;PE-00693;2020-05-07 17:23:00;320
PA-00381;PE-00700;2020-05-07 05:43:20;3480
PA-00381;PE-00700;2020-05-07 06:42:30;1570
PA-00381;PE-00700;2020-05-07 07:16:30;250
PA-00381;PE-00700;2020-05-07 07:41:00;490
PA-00381;PE-00700;2020-05-07 07:59:30;550
PA-00381;PE-00700;2020-05-07 08:34:50;290
PA-00381;PE-00700;2020-05-07 08:50:30;640
PA-00381;PE-00700;2020-05-07 09:02:50;1090
PA-00381;PE-00700;2020-05-07 09:23:50;1480
PA-00381;PE-00700;2020-05-07 09:52:10;270
PA-00381;PE-00700;2020-05-07 10:11:30;1080
PA-00381;PE-00700;2020-05-07 10:49:10;1500
PA-00381;PE-00700;2020-05-07 11:44:20;330
PA-00381;PE-00700;2020-05-07 11:55:40;250
PA-00381;PE-00702;2020-05-07 05:34:50;840
PA-00381;PE-00702;2020-05-07 05:53:30;90
PA-00381;PE-00702;2020-05-07 05:56:10;1890
PA-00381;PE-00702;2020-05-07 06:28:50;1590
PA-00381;PE-00702;2020-05-07 06:58:40;1410
PA-00381;PE-00702;2020-05-07 07:38:50;630
PA-00381;PE-00702;2020-05-07 07:57:40;1390
PA-00381;PE-00702;2020-05-07 08:37:20;70
PA-00381;PE-00702;2020-05-07 08:44:20;960
PA-00381;PE-00702;2020-05-07 09:22:30;570
PA-00381;PE-00702;2020-05-07 09:33:20;280
PA-00381;PE-00702;2020-05-07 10:21:10;490
PA-00381;PE-00702;2020-05-07 10:43:20;1840
PA-00381;PE-00702;2020-05-07 11:46:30;1700
PA-00381;PE-00705;2020-05-07 08:34:30;140
PA-00381;PE-00705;2020-05-07 08:40:10;340
PA-00381;PE-00705;2020-05-07 08:55:20;170
PA-00381;PE-00705;2020-05-07 09:38:40;650
PA-00381;PE-00713;2020-05-07 11:55:40;300
PA-00381;PE-00713;2020-05-07 12:05:40;670
PA-00381;PE-00713;2020-05-07 12:33:20;70
PA-00381;PE-00713;2020-05-07 13:47:40;710
PA-00381;PE-00713;2020-05-07 14:02:30;370
PA-00381;PE-00713;2020-05-07 14:21:40;1260
PA-00381;PE-00713;2020-05-07 15:01:30;300
PA-00381;PE-00713;2020-05-07 15:09:20;570
PA-00381;PE-00713;2020-05-07 16:01:00;320
PA-00381;PE-00713;2020-05-07 16:47:50;10
PA-00381;PE-00713;2020-05-07 16:53:20;240
PA-00381;PE-00713;2020-05-07 16:58:40;420
PA-00381;PE-00713;2020-05-07 17:09:20;400
PA-00381;PE-00713;2020-05-07 17:17:40;130
PA-00381;PE-00715;2020-05-07 11:55:40;130
PA-00381;PE-00715;2020-05-07 12:06:50;900
PA-00381;PE-00715;2020-05-07 12:33:00;80
PA-00381;PE-00715;2020-05-07 13:25:30;1270
PA-00381;PE-00715;2020-05-07 13:48:40;1330
PA-00381;PE-00715;2020-05-07 14:35:00;480
PA-00381;PE-00715;2020-05-07 15:17:20;490
PA-00381;PE-00715;2020-05-07 15:32:20;70
PA-00381;PE-00715;2020-05-07 16:58:00;1980
PA-00381;PE-00715;2020-05-07 17:33:40;690
PA-00382;PE-00651;2020-05-06 19:33:30;310
PA-00382;PE-00651;2020-05-07 05:25:10;20
PA-00382;PE-00654;2020-05-06 19:55:10;60
PA-00382;PE-00655;2020-05-06 20:02:20;60
PA-00382;PE-00655;2020-05-06 22:01:00;230
PA-00382;PE-00655;2020-05-06 22:07:00;310
PA-00382;PE-00655;2020-05-06 22:13:40;390
PA-00382;PE-00657;2020-05-06 22:59:50;130
PA-00382;PE-00659;2020-05-06 22:59:50;100
PA-00382;PE-00690;2020-05-06 19:31:30;460
PA-00382;PE-00690;2020-05-06 19:45:10;900
PA-00382;PE-00690;2020-05-06 20:02:20;1470
PA-00382;PE-00690;2020-05-06 21:19:00;90
PA-00382;PE-00690;2020-05-06 21:22:50;3980
PA-00382;PE-00690;2020-05-06 22:38:40;960
PA-00382;PE-00690;2020-05-07 00:10:10;80
PA-00382;PE-00690;2020-05-07 02:28:30;1830
PA-00382;PE-00690;2020-05-07 03:21:20;660
PA-00382;PE-00690;2020-05-07 03:49:40;270
PA-00382;PE-00690;2020-05-07 03:58:10;40
PA-00382;PE-00691;2020-05-06 19:26:00;20
PA-00382;PE-00691;2020-05-06 19:31:00;1740
PA-00382;PE-00691;2020-05-06 20:25:00;180
PA-00382;PE-00691;2020-05-06 21:21:40;1200
PA-00382;PE-00691;2020-05-06 21:43:10;880
PA-00382;PE-00691;2020-05-06 21:59:30;2250
PA-00382;PE-00691;2020-05-07 02:36:40;270
PA-00382;PE-00691;2020-05-07 02:42:50;800
PA-00382;PE-00691;2020-05-07 03:21:30;430
PA-00382;PE-00691;2020-05-07 03:50:30;240
PA-00382;PE-00693;2020-05-07 13:46:10;910
PA-00382;PE-00700;2020-05-07 05:43:50;60
PA-00382;PE-00700;2020-05-07 06:15:00;910
PA-00382;PE-00700;2020-05-07 06:33:10;470
PA-00382;PE-00700;2020-05-07 06:53:40;900
PA-00382;PE-00700;2020-05-07 07:16:30;250
PA-00382;PE-00700;2020-05-07 07:41:00;510
PA-00382;PE-00700;2020-05-07 07:59:30;550
PA-00382;PE-00700;2020-05-07 08:11:50;260
PA-00382;PE-00700;2020-05-07 08:54:00;720
PA-00382;PE-00700;2020-05-07 09:39:30;480
PA-00382;PE-00700;2020-05-07 09:48:40;540
PA-00382;PE-00700;2020-05-07 10:11:30;1070
PA-00382;PE-00700;2020-05-07 10:55:20;1140
PA-00382;PE-00700;2020-05-07 11:45:40;250
PA-00382;PE-00700;2020-05-07 11:55:30;250
PA-00382;PE-00702;2020-05-07 05:34:40;850
PA-00382;PE-00702;2020-05-07 05:50:30;30
PA-00382;PE-00702;2020-05-07 05:56:40;270
PA-00382;PE-00702;2020-05-07 06:02:20;740
PA-00382;PE-00702;2020-05-07 06:29:00;1630
PA-00382;PE-00702;2020-05-07 06:58:30;2290
PA-00382;PE-00702;2020-05-07 07:43:30;370
PA-00382;PE-00702;2020-05-07 07:57:40;1390
PA-00382;PE-00702;2020-05-07 08:44:20;760
PA-00382;PE-00702;2020-05-07 08:58:10;140
PA-00382;PE-00702;2020-05-07 09:15:50;10
PA-00382;PE-00702;2020-05-07 09:22:30;510
PA-00382;PE-00702;2020-05-07 09:37:10;490
PA-00382;PE-00702;2020-05-07 09:48:00;330
PA-00382;PE-00702;2020-05-07 10:03:30;1560
PA-00382;PE-00702;2020-05-07 10:47:10;1640
PA-00382;PE-00702;2020-05-07 11:34:50;20
PA-00382;PE-00702;2020-05-07 11:46:40;610
PA-00382;PE-00702;2020-05-07 11:58:10;1000
PA-00382;PE-00705;2020-05-07 08:34:30;140
PA-00382;PE-00705;2020-05-07 08:53:40;240
PA-00382;PE-00705;2020-05-07 09:22:40;80
PA-00382;PE-00705;2020-05-07 09:38:40;220
PA-00382;PE-00705;2020-05-07 09:44:20;330
PA-00382;PE-00713;2020-05-07 12:00:00;1010
PA-00382;PE-00713;2020-05-07 12:22:20;40
PA-00382;PE-00713;2020-05-07 12:24:50;150
PA-00382;PE-00713;2020-05-07 12:29:20;100
PA-00382;PE-00713;2020-05-07 12:49:30;1460
PA-00382;PE-00713;2020-05-07 13:18:50;260
PA-00382;PE-00713;2020-05-07 13:24:30;160
PA-00382;PE-00713;2020-05-07 13:33:30;340
PA-00382;PE-00713;2020-05-07 13:40:20;1210
PA-00382;PE-00713;2020-05-07 14:02:10;2280
PA-00382;PE-00713;2020-05-07 15:08:10;840
PA-00382;PE-00713;2020-05-07 15:27:50;130
PA-00382;PE-00713;2020-05-07 16:01:00;290
PA-00382;PE-00713;2020-05-07 16:53:20;230
PA-00382;PE-00713;2020-05-07 17:13:10;220
PA-00382;PE-00713;2020-05-07 17:29:20;80
PA-00382;PE-00715;2020-05-07 12:00:00;600
PA-00382;PE-00715;2020-05-07 12:25:00;360
PA-00382;PE-00715;2020-05-07 12:51:10;830
PA-00382;PE-00715;2020-05-07 13:08:30;320
PA-00382;PE-00715;2020-05-07 13:15:00;1050
PA-00382;PE-00715;2020-05-07 13:33:40;1110
PA-00382;PE-00715;2020-05-07 14:00:50;410
PA-00382;PE-00715;2020-05-07 14:09:00;460
PA-00382;PE-00715;2020-05-07 15:19:20;350
PA-00382;PE-00715;2020-05-07 17:33:40;240
PA-00382;PE-00715;2020-05-07 17:39:10;360
PE-00650;PE-00705;2020-05-07 14:10:10;320
PE-00650;PE-00705;2020-05-07 16:27:20;50
PE-00650;PE-00705;2020-05-07 16:31:20;80
PE-00650;PE-00706;2020-05-07 15:05:20;220
PE-00650;PE-00707;2020-05-07 09:58:20;20
PE-00650;PE-00709;2020-05-07 09:57:50;460
PE-00651;PE-00652;2020-05-06 19:23:20;250
PE-00651;PE-00652;2020-05-06 21:14:40;90
PE-00651;PE-00653;2020-05-06 22:33:00;50
PE-00651;PE-00654;2020-05-06 19:38:50;110
PE-00651;PE-00655;2020-05-06 21:21:50;10
PE-00651;PE-00664;2020-05-06 20:48:10;140
PE-00651;PE-00664;2020-05-07 01:12:10;70
PE-00651;PE-00665;2020-05-06 20:48:20;600
PE-00651;PE-00665;2020-05-06 21:10:20;20
PE-00651;PE-00665;2020-05-06 23:33:00;20
PE-00651;PE-00665;2020-05-06 23:37:50;160
PE-00651;PE-00665;2020-05-06 23:42:00;200
PE-00651;PE-00665;2020-05-07 01:11:40;460
PE-00651;PE-00668;2020-05-06 20:06:30;890
PE-00651;PE-00671;2020-05-07 05:23:10;50
PE-00651;PE-00688;2020-05-06 19:23:30;230
PE-00651;PE-00689;2020-05-06 21:11:00;110
PE-00651;PE-00690;2020-05-06 19:33:30;60
PE-00651;PE-00690;2020-05-06 21:18:20;20
PE-00651;PE-00690;2020-05-06 21:21:50;20
PE-00651;PE-00698;2020-05-06 22:35:00;260
PE-00651;PE-00698;2020-05-06 22:59:10;730
PE-00651;PE-00698;2020-05-06 23:13:10;20
PE-00652;PE-00653;2020-05-06 21:49:00;110
PE-00652;PE-00653;2020-05-07 04:04:40;470
PE-00652;PE-00653;2020-05-07 04:15:10;400
PE-00652;PE-00653;2020-05-07 04:40:30;20
PE-00652;PE-00654;2020-05-06 19:14:40;280
PE-00652;PE-00654;2020-05-06 19:47:30;80
PE-00652;PE-00654;2020-05-06 20:01:00;210
PE-00652;PE-00654;2020-05-06 20:07:20;50
PE-00652;PE-00654;2020-05-06 20:17:20;270
PE-00652;PE-00654;2020-05-06 20:34:00;680
PE-00652;PE-00654;2020-05-06 20:47:30;1040
PE-00652;PE-00654;2020-05-06 21:16:50;180
PE-00652;PE-00654;2020-05-06 22:26:20;10
PE-00652;PE-00654;2020-05-06 22:35:40;20
PE-00652;PE-00654;2020-05-06 23:08:20;1300
PE-00652;PE-00654;2020-05-06 23:32:00;170
PE-00652;PE-00654;2020-05-06 23:38:10;160
PE-00652;PE-00654;2020-05-07 04:06:20;640
PE-00652;PE-00654;2020-05-07 04:40:40;10
PE-00652;PE-00655;2020-05-06 19:14:30;190
PE-00652;PE-00655;2020-05-06 19:18:50;80
PE-00652;PE-00655;2020-05-06 20:06:50;80
PE-00652;PE-00655;2020-05-06 20:32:40;240
PE-00652;PE-00655;2020-05-06 20:47:40;40
PE-00652;PE-00655;2020-05-06 20:58:10;470
PE-00652;PE-00655;2020-05-06 21:59:40;20
PE-00652;PE-00655;2020-05-06 22:26:20;20
PE-00652;PE-00655;2020-05-06 23:50:50;10
PE-00652;PE-00655;2020-05-07 03:03:30;170
PE-00652;PE-00655;2020-05-07 03:56:30;40
PE-00652;PE-00655;2020-05-07 03:58:20;270
PE-00652;PE-00657;2020-05-06 23:02:50;30
PE-00652;PE-00666;2020-05-06 20:36:20;330
PE-00652;PE-00666;2020-05-06 23:32:00;100
PE-00652;PE-00666;2020-05-06 23:35:10;520
PE-00652;PE-00684;2020-05-06 20:08:50;30
PE-00652;PE-00684;2020-05-06 20:33:40;1950
PE-00652;PE-00684;2020-05-06 22:24:30;10
PE-00652;PE-00684;2020-05-06 22:26:20;20
PE-00652;PE-00684;2020-05-06 23:07:20;1130
PE-00652;PE-00684;2020-05-06 23:27:20;140
PE-00652;PE-00684;2020-05-06 23:33:00;500
PE-00652;PE-00684;2020-05-06 23:55:00;300
PE-00652;PE-00684;2020-05-07 00:20:10;600
PE-00652;PE-00684;2020-05-07 01:23:30;330
PE-00652;PE-00684;2020-05-07 01:54:10;40
PE-00652;PE-00684;2020-05-07 02:32:10;40
PE-00652;PE-00684;2020-05-07 02:47:30;110
PE-00652;PE-00684;2020-05-07 02:56:30;940
PE-00652;PE-00684;2020-05-07 04:12:00;590
PE-00652;PE-00684;2020-05-07 04:30:40;30
PE-00652;PE-00684;2020-05-07 04:40:30;20
PE-00652;PE-00688;2020-05-06 19:14:30;810
PE-00652;PE-00688;2020-05-06 21:20:20;70
PE-00652;PE-00688;2020-05-06 21:23:00;90
PE-00652;PE-00688;2020-05-06 21:25:30;2080
PE-00652;PE-00688;2020-05-06 22:14:30;680
PE-00652;PE-00688;2020-05-06 22:27:00;1230
PE-00652;PE-00688;2020-05-06 23:55:00;310
PE-00652;PE-00688;2020-05-07 01:18:00;80
PE-00652;PE-00688;2020-05-07 02:06:40;440
PE-00652;PE-00688;2020-05-07 02:20:30;400
PE-00652;PE-00688;2020-05-07 03:03:50;220
PE-00652;PE-00688;2020-05-07 03:30:40;360
PE-00652;PE-00688;2020-05-07 03:37:50;1560
PE-00652;PE-00688;2020-05-07 04:40:30;20
PE-00652;PE-00689;2020-05-06 20:49:30;480
PE-00652;PE-00689;2020-05-06 23:04:00;210
PE-00652;PE-00689;2020-05-06 23:48:50;260
PE-00652;PE-00689;2020-05-06 23:55:00;280
PE-00652;PE-00689;2020-05-07 01:08:00;40
PE-00652;PE-00689;2020-05-07 02:32:40;60
PE-00652;PE-00689;2020-05-07 04:06:10;60
PE-00652;PE-00689;2020-05-07 04:16:10;250
PE-00652;PE-00689;2020-05-07 04:21:20;40
PE-00652;PE-00690;2020-05-06 19:40:00;250
PE-00652;PE-00690;2020-05-06 20:35:10;270
PE-00652;PE-00690;2020-05-07 01:06:30;120
PE-00652;PE-00690;2020-05-07 01:25:30;220
PE-00652;PE-00690;2020-05-07 04:06:20;940
PE-00652;PE-00690;2020-05-07 04:40:00;50
PE-00652;PE-00691;2020-05-06 20:07:00;400
PE-00652;PE-00691;2020-05-06 23:55:00;260
PE-00652;PE-00691;2020-05-07 01:06:30;170
PE-00652;PE-00691;2020-05-07 01:26:00;190
PE-00652;PE-00691;2020-05-07 03:58:30;260
PE-00652;PE-00691;2020-05-07 04:15:30;390
PE-00652;PE-00712;2020-05-06 20:02:50;110
PE-00652;PE-00712;2020-05-06 23:14:20;720
PE-00653;PE-00654;2020-05-06 19:02:30;80
PE-00653;PE-00654;2020-05-06 21:59:40;750
PE-00653;PE-00654;2020-05-06 22:13:40;90
PE-00653;PE-00654;2020-05-06 22:28:50;160
PE-00653;PE-00654;2020-05-06 22:50:00;40
PE-00653;PE-00654;2020-05-06 23:39:00;190
PE-00653;PE-00654;2020-05-06 23:45:00;640
PE-00653;PE-00654;2020-05-06 23:56:50;960
PE-00653;PE-00654;2020-05-07 00:26:40;810
PE-00653;PE-00655;2020-05-06 20:24:50;60
PE-00653;PE-00655;2020-05-06 22:29:00;40
PE-00653;PE-00655;2020-05-06 23:17:20;100
PE-00653;PE-00655;2020-05-06 23:20:40;730
PE-00653;PE-00656;2020-05-06 20:09:50;30
PE-00653;PE-00656;2020-05-06 21:18:00;660
PE-00653;PE-00656;2020-05-07 01:10:30;200
PE-00653;PE-00660;2020-05-07 01:15:30;620
PE-00653;PE-00661;2020-05-07 02:19:00;30
PE-00653;PE-00663;2020-05-06 20:09:50;20
PE-00653;PE-00663;2020-05-07 02:27:30;140
PE-00653;PE-00664;2020-05-07 02:39:00;10
PE-00653;PE-00667;2020-05-06 22:21:40;430
PE-00653;PE-00667;2020-05-07 01:29:40;1120
PE-00653;PE-00667;2020-05-07 01:49:50;580
PE-00653;PE-00667;2020-05-07 02:11:00;380
PE-00653;PE-00668;2020-05-06 21:11:50;20
PE-00653;PE-00668;2020-05-07 01:27:10;1150
PE-00653;PE-00668;2020-05-07 02:03:00;710
PE-00653;PE-00668;2020-05-07 02:16:20;230
PE-00653;PE-00668;2020-05-07 02:38:50;1310
PE-00653;PE-00668;2020-05-07 03:05:50;380
PE-00653;PE-00669;2020-05-06 20:16:50;50
PE-00653;PE-00674;2020-05-07 02:39:10;430
PE-00653;PE-00681;2020-05-07 02:58:20;150
PE-00653;PE-00684;2020-05-07 00:37:50;60
PE-00653;PE-00684;2020-05-07 03:17:20;80
PE-00653;PE-00684;2020-05-07 03:51:10;130
PE-00653;PE-00684;2020-05-07 03:58:00;110
PE-00653;PE-00684;2020-05-07 04:36:50;240
PE-00653;PE-00688;2020-05-07 04:36:50;240
PE-00653;PE-00689;2020-05-06 19:11:20;210
PE-00653;PE-00689;2020-05-06 19:15:50;500
PE-00653;PE-00689;2020-05-06 19:25:20;1000
PE-00653;PE-00689;2020-05-06 19:43:50;150
PE-00653;PE-00689;2020-05-06 19:48:20;1470
PE-00653;PE-00689;2020-05-06 20:15:50;300
PE-00653;PE-00689;2020-05-06 20:22:00;2950
PE-00653;PE-00689;2020-05-06 21:38:20;250
PE-00653;PE-00689;2020-05-06 21:43:40;860
PE-00653;PE-00689;2020-05-06 21:59:50;1830
PE-00653;PE-00689;2020-05-06 22:34:10;1200
PE-00653;PE-00689;2020-05-06 23:04:20;130
PE-00653;PE-00689;2020-05-06 23:20:40;810
PE-00653;PE-00689;2020-05-06 23:35:30;500
PE-00653;PE-00689;2020-05-06 23:50:00;270
PE-00653;PE-00689;2020-05-06 23:55:50;310
PE-00653;PE-00689;2020-05-07 00:14:00;220
PE-00653;PE-00689;2020-05-07 00:26:40;570
PE-00653;PE-00689;2020-05-07 01:07:30;520
PE-00653;PE-00689;2020-05-07 03:13:10;110
PE-00653;PE-00689;2020-05-07 04:24:10;470
PE-00653;PE-00689;2020-05-07 04:33:30;440
PE-00653;PE-00690;2020-05-07 00:12:00;20
PE-00653;PE-00690;2020-05-07 04:03:30;50
PE-00653;PE-00690;2020-05-07 04:06:20;220
PE-00653;PE-00690;2020-05-07 04:19:20;340
PE-00653;PE-00691;2020-05-06 23:28:30;340
PE-00653;PE-00698;2020-05-06 20:33:00;210
PE-00653;PE-00698;2020-05-06 21:24:10;440
PE-00653;PE-00698;2020-05-07 01:10:20;220
PE-00653;PE-00698;2020-05-07 01:28:10;1100
PE-00653;PE-00698;2020-05-07 02:24:20;270
PE-00653;PE-00698;2020-05-07 02:44:20;50
PE-00653;PE-00698;2020-05-07 02:49:30;140
PE-00653;PE-00698;2020-05-07 02:58:30;480
PE-00654;PE-00655;2020-05-06 19:04:30;20
PE-00654;PE-00655;2020-05-06 19:08:50;30
PE-00654;PE-00655;2020-05-06 19:14:40;330
PE-00654;PE-00655;2020-05-06 19:23:30;300
PE-00654;PE-00655;2020-05-06 19:30:10;30
PE-00654;PE-00655;2020-05-06 19:36:50;90
PE-00654;PE-00655;2020-05-06 19:40:20;80
PE-00654;PE-00655;2020-05-06 19:49:20;330
PE-00654;PE-00655;2020-05-06 19:59:30;90
PE-00654;PE-00655;2020-05-06 20:07:30;550
PE-00654;PE-00655;2020-05-06 20:34:00;160
PE-00654;PE-00655;2020-05-06 21:15:00;130
PE-00654;PE-00655;2020-05-06 21:20:00;150
PE-00654;PE-00655;2020-05-06 21:58:30;110
PE-00654;PE-00655;2020-05-06 22:18:50;950
PE-00654;PE-00655;2020-05-06 22:50:50;830
PE-00654;PE-00655;2020-05-06 23:30:10;280
PE-00654;PE-00655;2020-05-06 23:45:30;520
PE-00654;PE-00655;2020-05-07 00:15:40;340
PE-00654;PE-00655;2020-05-07 01:02:50;120
PE-00654;PE-00655;2020-05-07 02:23:10;1580
PE-00654;PE-00655;2020-05-07 03:48:40;350
PE-00654;PE-00655;2020-05-07 03:56:40;60
PE-00654;PE-00656;2020-05-06 22:01:30;10
PE-00654;PE-00666;2020-05-06 20:41:00;500
PE-00654;PE-00684;2020-05-06 19:49:20;350
PE-00654;PE-00684;2020-05-06 20:12:50;20
PE-00654;PE-00684;2020-05-06 20:34:00;300
PE-00654;PE-00684;2020-05-06 20:42:30;180
PE-00654;PE-00684;2020-05-06 22:21:40;90
PE-00654;PE-00684;2020-05-06 22:25:00;130
PE-00654;PE-00684;2020-05-06 22:33:40;380
PE-00654;PE-00684;2020-05-06 23:08:10;320
PE-00654;PE-00684;2020-05-06 23:15:20;880
PE-00654;PE-00684;2020-05-06 23:33:00;100
PE-00654;PE-00684;2020-05-07 03:39:40;170
PE-00654;PE-00688;2020-05-06 19:17:10;190
PE-00654;PE-00688;2020-05-06 19:43:20;30
PE-00654;PE-00688;2020-05-06 19:47:40;40
PE-00654;PE-00688;2020-05-06 20:38:40;550
PE-00654;PE-00688;2020-05-06 20:58:10;510
PE-00654;PE-00688;2020-05-06 21:51:50;70
PE-00654;PE-00688;2020-05-06 23:30:20;260
PE-00654;PE-00688;2020-05-07 00:08:30;800
PE-00654;PE-00688;2020-05-07 01:12:20;620
PE-00654;PE-00688;2020-05-07 01:39:40;190
PE-00654;PE-00688;2020-05-07 02:46:50;180
PE-00654;PE-00688;2020-05-07 03:20:30;290
PE-00654;PE-00688;2020-05-07 03:56:10;90
PE-00654;PE-00689;2020-05-06 20:08:20;160
PE-00654;PE-00689;2020-05-06 20:50:20;350
PE-00654;PE-00689;2020-05-06 21:40:10;120
PE-00654;PE-00689;2020-05-06 21:44:40;40
PE-00654;PE-00689;2020-05-06 22:00:10;940
PE-00654;PE-00689;2020-05-06 22:17:00;30
PE-00654;PE-00689;2020-05-06 22:29:00;90
PE-00654;PE-00689;2020-05-06 22:45:50;290
PE-00654;PE-00689;2020-05-06 23:30:20;200
PE-00654;PE-00689;2020-05-06 23:39:00;280
PE-00654;PE-00689;2020-05-06 23:45:00;550
PE-00654;PE-00689;2020-05-07 01:22:30;500
PE-00654;PE-00689;2020-05-07 01:39:40;210
PE-00654;PE-00689;2020-05-07 02:46:30;210
PE-00654;PE-00689;2020-05-07 03:24:30;170
PE-00654;PE-00690;2020-05-06 19:26:30;270
PE-00654;PE-00690;2020-05-06 20:35:20;310
PE-00654;PE-00690;2020-05-06 21:21:00;110
PE-00654;PE-00690;2020-05-06 22:55:10;150
PE-00654;PE-00690;2020-05-07 00:08:20;100
PE-00654;PE-00690;2020-05-07 00:11:50;290
PE-00654;PE-00690;2020-05-07 00:18:00;800
PE-00654;PE-00690;2020-05-07 01:26:50;240
PE-00654;PE-00690;2020-05-07 03:32:50;210
PE-00654;PE-00690;2020-05-07 04:01:20;310
PE-00654;PE-00690;2020-05-07 04:07:30;80
PE-00654;PE-00691;2020-05-06 19:26:30;280
PE-00654;PE-00691;2020-05-06 20:11:40;90
PE-00654;PE-00691;2020-05-06 20:14:20;150
PE-00654;PE-00691;2020-05-06 20:35:20;360
PE-00654;PE-00691;2020-05-06 20:47:40;500
PE-00654;PE-00691;2020-05-06 22:18:50;30
PE-00654;PE-00691;2020-05-06 22:55:20;520
PE-00654;PE-00691;2020-05-07 01:39:40;210
PE-00654;PE-00691;2020-05-07 03:30:00;250
PE-00654;PE-00691;2020-05-07 03:36:00;190
PE-00654;PE-00691;2020-05-07 03:57:20;20
PE-00654;PE-00712;2020-05-06 20:03:10;130
PE-00654;PE-00712;2020-05-06 22:09:50;130
PE-00654;PE-00712;2020-05-06 22:15:00;140
PE-00654;PE-00712;2020-05-06 23:14:30;740
PE-00655;PE-00660;2020-05-07 00:57:20;20
PE-00655;PE-00660;2020-05-07 01:22:30;120
PE-00655;PE-00664;2020-05-07 00:28:20;180
PE-00655;PE-00664;2020-05-07 00:33:00;1480
PE-00655;PE-00665;2020-05-06 20:39:50;440
PE-00655;PE-00665;2020-05-07 00:38:10;340
PE-00655;PE-00665;2020-05-07 00:47:10;660
PE-00655;PE-00666;2020-05-06 20:39:00;90
PE-00655;PE-00666;2020-05-06 20:47:50;50
PE-00655;PE-00668;2020-05-07 00:30:10;410
PE-00655;PE-00669;2020-05-07 04:15:20;80
PE-00655;PE-00684;2020-05-06 19:45:10;300
PE-00655;PE-00684;2020-05-06 19:52:50;200
PE-00655;PE-00684;2020-05-06 20:12:50;130
PE-00655;PE-00684;2020-05-06 20:26:10;130
PE-00655;PE-00684;2020-05-06 20:30:30;430
PE-00655;PE-00684;2020-05-06 21:19:20;90
PE-00655;PE-00684;2020-05-06 21:22:50;1270
PE-00655;PE-00684;2020-05-06 21:46:30;750
PE-00655;PE-00684;2020-05-06 22:25:00;130
PE-00655;PE-00684;2020-05-06 23:49:30;750
PE-00655;PE-00684;2020-05-07 02:00:40;870
PE-00655;PE-00684;2020-05-07 02:45:50;60
PE-00655;PE-00684;2020-05-07 03:21:50;520
PE-00655;PE-00684;2020-05-07 03:33:50;100
PE-00655;PE-00688;2020-05-06 19:11:20;520
PE-00655;PE-00688;2020-05-06 19:52:00;40
PE-00655;PE-00688;2020-05-06 20:05:20;120
PE-00655;PE-00688;2020-05-06 20:15:40;380
PE-00655;PE-00688;2020-05-06 20:23:20;70
PE-00655;PE-00688;2020-05-06 20:26:40;100
PE-00655;PE-00688;2020-05-06 20:50:50;450
