id;status;cat;ward;firstDate;lastDate
PE-00892;PE;Paramedical;Reanimation;2020-08-24 05:35:00;2020-08-24 17:22:00
PE-00893;PE;Paramedical;Reanimation;2020-08-24 05:35:00;2020-08-24 17:26:00
PE-00894;PE;Paramedical;Reanimation;2020-08-24 05:35:00;2020-08-24 17:26:00
PE-00908;PE;Paramedical;Reanimation;2020-08-24 05:44:00;2020-08-24 17:19:00
PE-00899;PE;Paramedical;Reanimation;2020-08-24 05:45:00;2020-08-24 16:40:00
PE-00895;PE;Paramedical;Reanimation;2020-08-24 05:45:00;2020-08-24 16:47:00
PE-00898;PE;Paramedical;Reanimation;2020-08-24 05:45:00;2020-08-24 16:53:00
PE-00896;PE;Paramedical;Reanimation;2020-08-24 05:45:00;2020-08-24 16:53:00
PE-00903;PE;Paramedical;Reanimation;2020-08-24 05:46:00;2020-08-24 12:58:00
PE-00909;PE;Paramedical;Reanimation;2020-08-24 05:49:00;2020-08-24 17:22:00
PE-00910;PE;Paramedical;Reanimation;2020-08-24 05:49:00;2020-08-24 17:49:00
PE-00911;PE;Paramedical;Reanimation;2020-08-24 06:00:00;2020-08-24 15:40:00
PE-00904;PE;Medical;Reanimation;2020-08-24 06:01:00;2020-08-24 14:32:00
PE-00905;PE;Medical;Reanimation;2020-08-24 06:19:00;2020-08-24 07:35:00
PE-00924;PE;Medical;Reanimation;2020-08-24 06:24:00;2020-08-24 16:09:00
PE-00925;PE;Medical;Reanimation;2020-08-24 06:25:00;2020-08-24 17:00:00
PE-00927;PE;Medical;Reanimation;2020-08-24 06:34:00;2020-08-24 15:37:00
PE-00926;PE;Medical;Reanimation;2020-08-24 06:34:00;2020-08-24 17:02:00
PE-00929;PE;Medical;Reanimation;2020-08-24 06:41:00;2020-08-24 08:47:00
PE-00928;PE;Medical;Reanimation;2020-08-24 06:41:00;2020-08-24 15:54:00
PE-00913;PE;Paramedical;Reanimation;2020-08-24 06:43:00;2020-08-24 16:50:00
PE-00902;PE;Medical;Reanimation;2020-08-24 06:50:00;2020-08-24 07:00:00
PE-00914;PE;Medical;Reanimation;2020-08-24 06:54:00;2020-08-24 07:00:00
PE-00916;PE;Paramedical;Reanimation;2020-08-24 06:54:00;2020-08-24 16:47:00
PE-00915;PE;Paramedical;Reanimation;2020-08-24 06:54:00;2020-08-24 17:37:00
PE-00917;PE;Paramedical;Reanimation;2020-08-24 06:56:00;2020-08-24 09:03:00
PE-00919;PE;Medical;Reanimation;2020-08-24 06:57:00;2020-08-24 16:40:00
PE-00918;PE;Medical;Reanimation;2020-08-24 06:57:00;2020-08-24 16:45:00
PE-00920;PE;Medical;Reanimation;2020-08-24 06:57:00;2020-08-24 17:23:00
PE-00921;PE;Medical;Reanimation;2020-08-24 06:57:00;2020-08-24 17:23:00
PE-00922;PE;Medical;Reanimation;2020-08-24 06:57:00;2020-08-24 17:48:00
PE-00932;PE;Paramedical;Reanimation;2020-08-24 07:52:00;2020-08-24 13:23:00
PE-00923;PE;Medical;Reanimation;2020-08-24 07:58:00;2020-08-24 16:32:00
PE-00931;PE;Paramedical;Reanimation;2020-08-24 09:59:00;2020-08-24 14:43:00
PE-00933;PE;Paramedical;Reanimation;2020-08-24 12:09:00;2020-08-24 13:17:00
PE-00934;PE;Paramedical;Reanimation;2020-08-24 12:33:00;2020-08-24 13:17:00
PE-00935;PE;Medical;Reanimation;2020-08-24 13:53:00;2020-08-24 14:04:00
PE-00937;PE;Medical;Reanimation;2020-08-24 15:01:00;2020-08-24 15:36:00
PE-00938;PE;Medical;Reanimation;2020-08-24 16:04:00;2020-08-25 07:25:00
PE-00940;PE;Medical;Reanimation;2020-08-24 16:31:00;2020-08-25 07:37:00
PE-00939;PE;Medical;Reanimation;2020-08-24 16:34:00;2020-08-25 06:14:00
PE-00941;PE;Paramedical;Reanimation;2020-08-24 16:55:00;2020-08-25 05:05:00
PE-00942;PE;Paramedical;Reanimation;2020-08-24 17:08:00;2020-08-25 05:21:00
PE-00943;PE;Paramedical;Reanimation;2020-08-24 17:12:00;2020-08-25 05:41:00
PE-00944;PE;Paramedical;Reanimation;2020-08-24 17:28:00;2020-08-25 05:05:00
PE-00945;PE;Paramedical;Reanimation;2020-08-24 17:28:00;2020-08-25 05:05:00
PE-00946;PE;Paramedical;Reanimation;2020-08-24 17:28:00;2020-08-25 05:07:00
PE-00947;PE;Paramedical;Reanimation;2020-08-24 17:29:00;2020-08-25 05:07:00
PE-00948;PE;Paramedical;Reanimation;2020-08-24 17:46:00;2020-08-25 05:05:00
PE-00949;PE;Paramedical;Reanimation;2020-08-24 17:54:00;2020-08-25 05:18:00
PE-00950;PE;Paramedical;Reanimation;2020-08-24 17:57:00;2020-08-25 05:05:00
PE-00951;PE;Paramedical;Reanimation;2020-08-24 18:05:00;2020-08-25 05:05:00
PE-00952;PE;Paramedical;Reanimation;2020-08-25 05:04:00;2020-08-25 16:09:00
PE-00953;PE;Paramedical;Reanimation;2020-08-25 05:04:00;2020-08-25 16:47:00
PE-00969;PE;Paramedical;Reanimation;2020-08-25 05:12:00;2020-08-25 09:42:00
PE-00968;PE;Paramedical;Reanimation;2020-08-25 05:12:00;2020-08-25 16:47:00
PE-00967;PE;Paramedical;Reanimation;2020-08-25 05:13:00;2020-08-25 16:48:00
PE-00965;PE;Paramedical;Reanimation;2020-08-25 05:14:00;2020-08-25 16:48:00
PE-00964;PE;Paramedical;Reanimation;2020-08-25 05:16:00;2020-08-25 05:19:00
PE-00898;PE;Paramedical;Reanimation;2020-08-25 05:16:00;2020-08-25 16:56:00
PE-00962;PE;Paramedical;Reanimation;2020-08-25 05:20:00;2020-08-25 16:54:00
PE-00901;PE;Paramedical;Reanimation;2020-08-25 05:20:00;2020-08-25 17:09:00
PE-00958;PE;Paramedical;Reanimation;2020-08-25 05:30:00;2020-08-25 16:49:00
PE-00916;PE;Paramedical;Reanimation;2020-08-25 05:32:00;2020-08-25 16:43:00
PE-00955;PE;Paramedical;Reanimation;2020-08-25 05:32:00;2020-08-25 17:03:00
PE-00894;PE;Paramedical;Reanimation;2020-08-25 05:39:00;2020-08-25 16:53:00
PE-00960;PE;Paramedical;Reanimation;2020-08-25 05:40:00;2020-08-25 16:54:00
PE-00911;PE;Paramedical;Reanimation;2020-08-25 05:58:00;2020-08-25 21:00:00
PE-00904;PE;Medical;Reanimation;2020-08-25 06:00:00;2020-08-25 15:07:00
PE-00928;PE;Medical;Reanimation;2020-08-25 06:25:00;2020-08-25 07:11:00
PE-00921;PE;Medical;Reanimation;2020-08-25 06:28:00;2020-08-25 21:00:00
PE-00961;PE;Medical;Reanimation;2020-08-25 06:30:00;2020-08-25 15:09:00
PE-00922;PE;Medical;Reanimation;2020-08-25 06:30:00;2020-08-25 16:19:00
PE-00963;PE;Medical;Reanimation;2020-08-25 06:30:00;2020-08-25 16:48:00
PE-00966;PE;Medical;Reanimation;2020-08-25 06:30:00;2020-08-25 21:00:00
PE-00929;PE;Medical;Reanimation;2020-08-25 06:31:00;2020-08-25 16:03:00
PE-00957;PE;Medical;Reanimation;2020-08-25 06:31:00;2020-08-25 16:57:00
PE-00926;PE;Medical;Reanimation;2020-08-25 06:32:00;2020-08-25 15:41:00
PE-00956;PE;Medical;Reanimation;2020-08-25 06:32:00;2020-08-25 16:57:00
PE-00954;PE;Medical;Reanimation;2020-08-25 06:33:00;2020-08-25 16:58:00
PE-00905;PE;Medical;Reanimation;2020-08-25 06:44:00;2020-08-25 12:00:00
PE-00903;PE;Paramedical;Reanimation;2020-08-25 06:44:00;2020-08-25 13:33:00
PE-00927;PE;Medical;Reanimation;2020-08-25 06:44:00;2020-08-25 21:00:00
PE-00917;PE;Paramedical;Reanimation;2020-08-25 06:45:00;2020-08-25 09:30:00
PE-00920;PE;Medical;Reanimation;2020-08-25 07:22:00;2020-08-25 16:49:00
PE-00932;PE;Paramedical;Reanimation;2020-08-25 07:41:00;2020-08-25 13:55:00
PE-00918;PE;Medical;Reanimation;2020-08-25 08:57:00;2020-08-25 16:48:00
PE-00900;PE;Paramedical;Reanimation;2020-08-26 05:30:00;2020-08-26 16:40:00
PE-00897;PE;Paramedical;Reanimation;2020-08-26 05:30:00;2020-08-26 17:05:00
PE-00901;PE;Paramedical;Reanimation;2020-08-26 05:30:00;2020-08-26 17:20:00
PE-00891;PE;Paramedical;Reanimation;2020-08-26 05:35:00;2020-08-26 17:22:00
PE-00892;PE;Paramedical;Reanimation;2020-08-26 05:35:00;2020-08-26 17:22:00
PE-00893;PE;Paramedical;Reanimation;2020-08-26 05:35:00;2020-08-26 17:26:00
PE-00894;PE;Paramedical;Reanimation;2020-08-26 05:35:00;2020-08-26 17:26:00
PE-00908;PE;Paramedical;Reanimation;2020-08-26 05:44:00;2020-08-26 17:19:00
PE-00899;PE;Paramedical;Reanimation;2020-08-26 05:45:00;2020-08-26 16:40:00
PE-00895;PE;Paramedical;Reanimation;2020-08-26 05:45:00;2020-08-26 16:47:00
PE-00898;PE;Paramedical;Reanimation;2020-08-26 05:45:00;2020-08-26 16:53:00
PE-00896;PE;Paramedical;Reanimation;2020-08-26 05:45:00;2020-08-26 16:53:00
PE-00903;PE;Paramedical;Reanimation;2020-08-26 05:46:00;2020-08-26 12:58:00
PE-00909;PE;Paramedical;Reanimation;2020-08-26 05:49:00;2020-08-26 17:22:00
PE-00910;PE;Paramedical;Reanimation;2020-08-26 05:49:00;2020-08-26 17:49:00
PE-00911;PE;Paramedical;Reanimation;2020-08-26 06:00:00;2020-08-26 15:40:00
PE-00904;PE;Medical;Reanimation;2020-08-26 06:01:00;2020-08-26 14:32:00
PE-00905;PE;Medical;Reanimation;2020-08-26 06:19:00;2020-08-26 07:35:00
PE-00924;PE;Medical;Reanimation;2020-08-26 06:24:00;2020-08-26 16:09:00
PE-00925;PE;Medical;Reanimation;2020-08-26 06:25:00;2020-08-26 17:00:00
PE-00927;PE;Medical;Reanimation;2020-08-26 06:34:00;2020-08-26 15:37:00
PE-00926;PE;Medical;Reanimation;2020-08-26 06:34:00;2020-08-26 17:02:00
PE-00929;PE;Medical;Reanimation;2020-08-26 06:41:00;2020-08-26 08:47:00
PE-00928;PE;Medical;Reanimation;2020-08-26 06:41:00;2020-08-26 15:54:00
PE-00913;PE;Paramedical;Reanimation;2020-08-26 06:43:00;2020-08-26 16:50:00
PE-00902;PE;Medical;Reanimation;2020-08-26 06:50:00;2020-08-26 07:00:00
PE-00914;PE;Medical;Reanimation;2020-08-26 06:54:00;2020-08-26 07:00:00
PE-00916;PE;Paramedical;Reanimation;2020-08-26 06:54:00;2020-08-26 16:47:00
PE-00915;PE;Paramedical;Reanimation;2020-08-26 06:54:00;2020-08-26 17:37:00
PE-00917;PE;Paramedical;Reanimation;2020-08-26 06:56:00;2020-08-26 09:03:00
PE-00919;PE;Medical;Reanimation;2020-08-26 06:57:00;2020-08-26 16:40:00
PE-00918;PE;Medical;Reanimation;2020-08-26 06:57:00;2020-08-26 16:45:00
PE-00920;PE;Medical;Reanimation;2020-08-26 06:57:00;2020-08-26 17:23:00
PE-00921;PE;Medical;Reanimation;2020-08-26 06:57:00;2020-08-26 17:23:00
PE-00922;PE;Medical;Reanimation;2020-08-26 06:57:00;2020-08-26 17:48:00
PE-00932;PE;Paramedical;Reanimation;2020-08-26 07:52:00;2020-08-26 13:23:00
PE-00923;PE;Medical;Reanimation;2020-08-26 07:58:00;2020-08-26 16:32:00
PE-00931;PE;Paramedical;Reanimation;2020-08-26 09:59:00;2020-08-26 14:43:00
PE-00933;PE;Paramedical;Reanimation;2020-08-26 12:09:00;2020-08-26 13:17:00
PE-00934;PE;Paramedical;Reanimation;2020-08-26 12:33:00;2020-08-26 13:17:00
PE-00935;PE;Medical;Reanimation;2020-08-26 13:53:00;2020-08-26 14:04:00
PE-00937;PE;Medical;Reanimation;2020-08-26 15:01:00;2020-08-26 15:36:00
PE-00938;PE;Medical;Reanimation;2020-08-26 16:04:00;2020-08-27 07:25:00
PE-00940;PE;Medical;Reanimation;2020-08-26 16:31:00;2020-08-27 07:37:00
PE-00939;PE;Medical;Reanimation;2020-08-26 16:34:00;2020-08-27 06:14:00
PE-00941;PE;Paramedical;Reanimation;2020-08-26 16:55:00;2020-08-27 05:05:00
PE-00942;PE;Paramedical;Reanimation;2020-08-26 17:08:00;2020-08-27 05:21:00
PE-00943;PE;Paramedical;Reanimation;2020-08-26 17:12:00;2020-08-27 05:41:00
PE-00944;PE;Paramedical;Reanimation;2020-08-26 17:28:00;2020-08-27 05:05:00
PE-00945;PE;Paramedical;Reanimation;2020-08-26 17:28:00;2020-08-27 05:05:00
PE-00946;PE;Paramedical;Reanimation;2020-08-26 17:28:00;2020-08-27 05:07:00
PE-00947;PE;Paramedical;Reanimation;2020-08-26 17:29:00;2020-08-27 05:07:00
PE-00948;PE;Paramedical;Reanimation;2020-08-26 17:46:00;2020-08-27 05:05:00
PE-00949;PE;Paramedical;Reanimation;2020-08-26 17:54:00;2020-08-27 05:18:00
PE-00950;PE;Paramedical;Reanimation;2020-08-26 17:57:00;2020-08-27 05:05:00
PE-00951;PE;Paramedical;Reanimation;2020-08-26 18:05:00;2020-08-27 05:05:00
PE-00952;PE;Paramedical;Reanimation;2020-08-27 05:04:00;2020-08-27 16:09:00
PE-00953;PE;Paramedical;Reanimation;2020-08-27 05:04:00;2020-08-27 16:47:00
PE-00969;PE;Paramedical;Reanimation;2020-08-27 05:12:00;2020-08-27 09:42:00
PE-00968;PE;Paramedical;Reanimation;2020-08-27 05:12:00;2020-08-27 16:47:00
PE-00967;PE;Paramedical;Reanimation;2020-08-27 05:13:00;2020-08-27 16:48:00
PE-00965;PE;Paramedical;Reanimation;2020-08-27 05:14:00;2020-08-27 16:48:00
PE-00964;PE;Paramedical;Reanimation;2020-08-27 05:16:00;2020-08-27 05:19:00
PE-00898;PE;Paramedical;Reanimation;2020-08-27 05:16:00;2020-08-27 16:56:00
PE-00962;PE;Paramedical;Reanimation;2020-08-27 05:20:00;2020-08-27 16:54:00
PE-00901;PE;Paramedical;Reanimation;2020-08-27 05:20:00;2020-08-27 17:09:00
PE-00958;PE;Paramedical;Reanimation;2020-08-27 05:30:00;2020-08-27 16:49:00
PE-00916;PE;Paramedical;Reanimation;2020-08-27 05:32:00;2020-08-27 16:43:00
PE-00955;PE;Paramedical;Reanimation;2020-08-27 05:32:00;2020-08-27 17:03:00
PE-00894;PE;Paramedical;Reanimation;2020-08-27 05:39:00;2020-08-27 16:53:00
PE-00960;PE;Paramedical;Reanimation;2020-08-27 05:40:00;2020-08-27 16:54:00
PE-00911;PE;Paramedical;Reanimation;2020-08-27 05:58:00;2020-08-27 21:00:00
PE-00904;PE;Medical;Reanimation;2020-08-27 06:00:00;2020-08-27 15:07:00
PE-00928;PE;Medical;Reanimation;2020-08-27 06:25:00;2020-08-27 07:11:00
PE-00921;PE;Medical;Reanimation;2020-08-27 06:28:00;2020-08-27 21:00:00
PE-00961;PE;Medical;Reanimation;2020-08-27 06:30:00;2020-08-27 15:09:00
PE-00922;PE;Medical;Reanimation;2020-08-27 06:30:00;2020-08-27 16:19:00
PE-00963;PE;Medical;Reanimation;2020-08-27 06:30:00;2020-08-27 16:48:00
PE-00966;PE;Medical;Reanimation;2020-08-27 06:30:00;2020-08-27 21:00:00
PE-00929;PE;Medical;Reanimation;2020-08-27 06:31:00;2020-08-27 16:03:00
PE-00957;PE;Medical;Reanimation;2020-08-27 06:31:00;2020-08-27 16:57:00
PE-00926;PE;Medical;Reanimation;2020-08-27 06:32:00;2020-08-27 15:41:00
PE-00956;PE;Medical;Reanimation;2020-08-27 06:32:00;2020-08-27 16:57:00
PE-00954;PE;Medical;Reanimation;2020-08-27 06:33:00;2020-08-27 16:58:00
PE-00905;PE;Medical;Reanimation;2020-08-27 06:44:00;2020-08-27 12:00:00
PE-00903;PE;Paramedical;Reanimation;2020-08-27 06:44:00;2020-08-27 13:33:00
PE-00927;PE;Medical;Reanimation;2020-08-27 06:44:00;2020-08-27 21:00:00
PE-00917;PE;Paramedical;Reanimation;2020-08-27 06:45:00;2020-08-27 09:30:00
PE-00920;PE;Medical;Reanimation;2020-08-27 07:22:00;2020-08-27 16:49:00
PE-00932;PE;Paramedical;Reanimation;2020-08-27 07:41:00;2020-08-27 13:55:00
PE-00918;PE;Medical;Reanimation;2020-08-27 08:57:00;2020-08-27 16:48:00
PE-00900;PE;Paramedical;Reanimation;2020-08-28 05:30:00;2020-08-28 16:40:00
PE-00897;PE;Paramedical;Reanimation;2020-08-28 05:30:00;2020-08-28 17:05:00
PE-00901;PE;Paramedical;Reanimation;2020-08-28 05:30:00;2020-08-28 17:20:00
PE-00891;PE;Paramedical;Reanimation;2020-08-28 05:35:00;2020-08-28 17:22:00
PE-00892;PE;Paramedical;Reanimation;2020-08-28 05:35:00;2020-08-28 17:22:00
PE-00893;PE;Paramedical;Reanimation;2020-08-28 05:35:00;2020-08-28 17:26:00
PE-00894;PE;Paramedical;Reanimation;2020-08-28 05:35:00;2020-08-28 17:26:00
PE-00908;PE;Paramedical;Reanimation;2020-08-28 05:44:00;2020-08-28 17:19:00
PE-00899;PE;Paramedical;Reanimation;2020-08-28 05:45:00;2020-08-28 16:40:00
PE-00895;PE;Paramedical;Reanimation;2020-08-28 05:45:00;2020-08-28 16:47:00
PE-00898;PE;Paramedical;Reanimation;2020-08-28 05:45:00;2020-08-28 16:53:00
PE-00896;PE;Paramedical;Reanimation;2020-08-28 05:45:00;2020-08-28 16:53:00
PE-00903;PE;Paramedical;Reanimation;2020-08-28 05:46:00;2020-08-28 12:58:00
PE-00909;PE;Paramedical;Reanimation;2020-08-28 05:49:00;2020-08-28 17:22:00
PE-00910;PE;Paramedical;Reanimation;2020-08-28 05:49:00;2020-08-28 17:49:00
PE-00911;PE;Paramedical;Reanimation;2020-08-28 06:00:00;2020-08-28 15:40:00
PE-00904;PE;Medical;Reanimation;2020-08-28 06:01:00;2020-08-28 14:32:00
PE-00905;PE;Medical;Reanimation;2020-08-28 06:19:00;2020-08-28 07:35:00
PE-00924;PE;Medical;Reanimation;2020-08-28 06:24:00;2020-08-28 16:09:00
PE-00925;PE;Medical;Reanimation;2020-08-28 06:25:00;2020-08-28 17:00:00
PE-00927;PE;Medical;Reanimation;2020-08-28 06:34:00;2020-08-28 15:37:00
PE-00926;PE;Medical;Reanimation;2020-08-28 06:34:00;2020-08-28 17:02:00
PE-00929;PE;Medical;Reanimation;2020-08-28 06:41:00;2020-08-28 08:47:00
PE-00928;PE;Medical;Reanimation;2020-08-28 06:41:00;2020-08-28 15:54:00
PE-00913;PE;Paramedical;Reanimation;2020-08-28 06:43:00;2020-08-28 16:50:00
PE-00902;PE;Medical;Reanimation;2020-08-28 06:50:00;2020-08-28 07:00:00
PE-00914;PE;Medical;Reanimation;2020-08-28 06:54:00;2020-08-28 07:00:00
PE-00916;PE;Paramedical;Reanimation;2020-08-28 06:54:00;2020-08-28 16:47:00
PE-00915;PE;Paramedical;Reanimation;2020-08-28 06:54:00;2020-08-28 17:37:00
PE-00917;PE;Paramedical;Reanimation;2020-08-28 06:56:00;2020-08-28 09:03:00
PE-00919;PE;Medical;Reanimation;2020-08-28 06:57:00;2020-08-28 16:40:00
PE-00918;PE;Medical;Reanimation;2020-08-28 06:57:00;2020-08-28 16:45:00
PE-00920;PE;Medical;Reanimation;2020-08-28 06:57:00;2020-08-28 17:23:00
PE-00921;PE;Medical;Reanimation;2020-08-28 06:57:00;2020-08-28 17:23:00
PE-00922;PE;Medical;Reanimation;2020-08-28 06:57:00;2020-08-28 17:48:00
PE-00932;PE;Paramedical;Reanimation;2020-08-28 07:52:00;2020-08-28 13:23:00
PE-00923;PE;Medical;Reanimation;2020-08-28 07:58:00;2020-08-28 16:32:00
PE-00931;PE;Paramedical;Reanimation;2020-08-28 09:59:00;2020-08-28 14:43:00
PE-00933;PE;Paramedical;Reanimation;2020-08-28 12:09:00;2020-08-28 13:17:00
PE-00934;PE;Paramedical;Reanimation;2020-08-28 12:33:00;2020-08-28 13:17:00
PE-00935;PE;Medical;Reanimation;2020-08-28 13:53:00;2020-08-28 14:04:00
PE-00937;PE;Medical;Reanimation;2020-08-28 15:01:00;2020-08-28 15:36:00
PE-00938;PE;Medical;Reanimation;2020-08-28 16:04:00;2020-08-29 07:25:00
PE-00940;PE;Medical;Reanimation;2020-08-28 16:31:00;2020-08-29 07:37:00
PE-00939;PE;Medical;Reanimation;2020-08-28 16:34:00;2020-08-29 06:14:00
PE-00941;PE;Paramedical;Reanimation;2020-08-28 16:55:00;2020-08-29 05:05:00
PE-00942;PE;Paramedical;Reanimation;2020-08-28 17:08:00;2020-08-29 05:21:00
PE-00943;PE;Paramedical;Reanimation;2020-08-28 17:12:00;2020-08-29 05:41:00
PE-00944;PE;Paramedical;Reanimation;2020-08-28 17:28:00;2020-08-29 05:05:00
PE-00945;PE;Paramedical;Reanimation;2020-08-28 17:28:00;2020-08-29 05:05:00
PE-00946;PE;Paramedical;Reanimation;2020-08-28 17:28:00;2020-08-29 05:07:00
PE-00947;PE;Paramedical;Reanimation;2020-08-28 17:29:00;2020-08-29 05:07:00
PE-00948;PE;Paramedical;Reanimation;2020-08-28 17:46:00;2020-08-29 05:05:00
PE-00949;PE;Paramedical;Reanimation;2020-08-28 17:54:00;2020-08-29 05:18:00
PE-00950;PE;Paramedical;Reanimation;2020-08-28 17:57:00;2020-08-29 05:05:00
PE-00951;PE;Paramedical;Reanimation;2020-08-28 18:05:00;2020-08-29 05:05:00
PE-00952;PE;Paramedical;Reanimation;2020-08-29 05:04:00;2020-08-29 16:09:00
PE-00953;PE;Paramedical;Reanimation;2020-08-29 05:04:00;2020-08-29 16:47:00
PE-00969;PE;Paramedical;Reanimation;2020-08-29 05:12:00;2020-08-29 09:42:00
PE-00968;PE;Paramedical;Reanimation;2020-08-29 05:12:00;2020-08-29 16:47:00
PE-00967;PE;Paramedical;Reanimation;2020-08-29 05:13:00;2020-08-29 16:48:00
PE-00965;PE;Paramedical;Reanimation;2020-08-29 05:14:00;2020-08-29 16:48:00
PE-00964;PE;Paramedical;Reanimation;2020-08-29 05:16:00;2020-08-29 05:19:00
PE-00898;PE;Paramedical;Reanimation;2020-08-29 05:16:00;2020-08-29 16:56:00
PE-00962;PE;Paramedical;Reanimation;2020-08-29 05:20:00;2020-08-29 16:54:00
PE-00901;PE;Paramedical;Reanimation;2020-08-29 05:20:00;2020-08-29 17:09:00
PE-00958;PE;Paramedical;Reanimation;2020-08-29 05:30:00;2020-08-29 16:49:00
PE-00916;PE;Paramedical;Reanimation;2020-08-29 05:32:00;2020-08-29 16:43:00
PE-00955;PE;Paramedical;Reanimation;2020-08-29 05:32:00;2020-08-29 17:03:00
PE-00894;PE;Paramedical;Reanimation;2020-08-29 05:39:00;2020-08-29 16:53:00
PE-00960;PE;Paramedical;Reanimation;2020-08-29 05:40:00;2020-08-29 16:54:00
PE-00911;PE;Paramedical;Reanimation;2020-08-29 05:58:00;2020-08-29 21:00:00
PE-00904;PE;Medical;Reanimation;2020-08-29 06:00:00;2020-08-29 15:07:00
PE-00928;PE;Medical;Reanimation;2020-08-29 06:25:00;2020-08-29 07:11:00
PE-00921;PE;Medical;Reanimation;2020-08-29 06:28:00;2020-08-29 21:00:00
PE-00961;PE;Medical;Reanimation;2020-08-29 06:30:00;2020-08-29 15:09:00
PE-00922;PE;Medical;Reanimation;2020-08-29 06:30:00;2020-08-29 16:19:00
PE-00963;PE;Medical;Reanimation;2020-08-29 06:30:00;2020-08-29 16:48:00
PE-00966;PE;Medical;Reanimation;2020-08-29 06:30:00;2020-08-29 21:00:00
PE-00929;PE;Medical;Reanimation;2020-08-29 06:31:00;2020-08-29 16:03:00
PE-00957;PE;Medical;Reanimation;2020-08-29 06:31:00;2020-08-29 16:57:00
PE-00926;PE;Medical;Reanimation;2020-08-29 06:32:00;2020-08-29 15:41:00
PE-00956;PE;Medical;Reanimation;2020-08-29 06:32:00;2020-08-29 16:57:00
PE-00954;PE;Medical;Reanimation;2020-08-29 06:33:00;2020-08-29 16:58:00
PE-00905;PE;Medical;Reanimation;2020-08-29 06:44:00;2020-08-29 12:00:00
PE-00903;PE;Paramedical;Reanimation;2020-08-29 06:44:00;2020-08-29 13:33:00
PE-00927;PE;Medical;Reanimation;2020-08-29 06:44:00;2020-08-29 21:00:00
PE-00917;PE;Paramedical;Reanimation;2020-08-29 06:45:00;2020-08-29 09:30:00
PE-00920;PE;Medical;Reanimation;2020-08-29 07:22:00;2020-08-29 16:49:00
PE-00932;PE;Paramedical;Reanimation;2020-08-29 07:41:00;2020-08-29 13:55:00
PE-00918;PE;Medical;Reanimation;2020-08-29 08:57:00;2020-08-29 16:48:00
PE-00900;PE;Paramedical;Reanimation;2020-08-30 05:30:00;2020-08-30 16:40:00
PE-00897;PE;Paramedical;Reanimation;2020-08-30 05:30:00;2020-08-30 17:05:00
PE-00901;PE;Paramedical;Reanimation;2020-08-30 05:30:00;2020-08-30 17:20:00
PE-00891;PE;Paramedical;Reanimation;2020-08-30 05:35:00;2020-08-30 17:22:00
PE-00892;PE;Paramedical;Reanimation;2020-08-30 05:35:00;2020-08-30 17:22:00
PE-00893;PE;Paramedical;Reanimation;2020-08-30 05:35:00;2020-08-30 17:26:00
PE-00894;PE;Paramedical;Reanimation;2020-08-30 05:35:00;2020-08-30 17:26:00
PE-00908;PE;Paramedical;Reanimation;2020-08-30 05:44:00;2020-08-30 17:19:00
PE-00899;PE;Paramedical;Reanimation;2020-08-30 05:45:00;2020-08-30 16:40:00
PE-00895;PE;Paramedical;Reanimation;2020-08-30 05:45:00;2020-08-30 16:47:00
PE-00898;PE;Paramedical;Reanimation;2020-08-30 05:45:00;2020-08-30 16:53:00
PE-00896;PE;Paramedical;Reanimation;2020-08-30 05:45:00;2020-08-30 16:53:00
PE-00903;PE;Paramedical;Reanimation;2020-08-30 05:46:00;2020-08-30 12:58:00
PE-00909;PE;Paramedical;Reanimation;2020-08-30 05:49:00;2020-08-30 17:22:00
PE-00910;PE;Paramedical;Reanimation;2020-08-30 05:49:00;2020-08-30 17:49:00
PE-00911;PE;Paramedical;Reanimation;2020-08-30 06:00:00;2020-08-30 15:40:00
PE-00904;PE;Medical;Reanimation;2020-08-30 06:01:00;2020-08-30 14:32:00
PE-00905;PE;Medical;Reanimation;2020-08-30 06:19:00;2020-08-30 07:35:00
PE-00924;PE;Medical;Reanimation;2020-08-30 06:24:00;2020-08-30 16:09:00
PE-00925;PE;Medical;Reanimation;2020-08-30 06:25:00;2020-08-30 17:00:00
PE-00927;PE;Medical;Reanimation;2020-08-30 06:34:00;2020-08-30 15:37:00
PE-00926;PE;Medical;Reanimation;2020-08-30 06:34:00;2020-08-30 17:02:00
PE-00929;PE;Medical;Reanimation;2020-08-30 06:41:00;2020-08-30 08:47:00
PE-00928;PE;Medical;Reanimation;2020-08-30 06:41:00;2020-08-30 15:54:00
PE-00913;PE;Paramedical;Reanimation;2020-08-30 06:43:00;2020-08-30 16:50:00
PE-00902;PE;Medical;Reanimation;2020-08-30 06:50:00;2020-08-30 07:00:00
PE-00914;PE;Medical;Reanimation;2020-08-30 06:54:00;2020-08-30 07:00:00
PE-00916;PE;Paramedical;Reanimation;2020-08-30 06:54:00;2020-08-30 16:47:00
PE-00915;PE;Paramedical;Reanimation;2020-08-30 06:54:00;2020-08-30 17:37:00
PE-00917;PE;Paramedical;Reanimation;2020-08-30 06:56:00;2020-08-30 09:03:00
PE-00919;PE;Medical;Reanimation;2020-08-30 06:57:00;2020-08-30 16:40:00
PE-00918;PE;Medical;Reanimation;2020-08-30 06:57:00;2020-08-30 16:45:00
PE-00920;PE;Medical;Reanimation;2020-08-30 06:57:00;2020-08-30 17:23:00
